# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0800B7C0	0x0800B8A7	thumb	EnqueueSendCmd
0x0800B8A8	0x0800B9B7	thumb	DequeueRecvCmds
0x0800B9B8	0x0800BA27	thumb	LinkVSync
0x0800BA28	0x0800BA35	thumb	Timer3Intr
0x0800BA38	0x0800BABF	thumb	SerialCB
0x0800BAC0	0x0800BACF	thumb	StartTransfer
0x0800BAD0	0x0800BBC9	thumb	DoHandshake
0x0800BBCC	0x0800BCE3	thumb	DoRecv
0x0800BCE4	0x0800BD97	thumb	DoSend
0x0800BD98	0x0800BDCB	thumb	StopTimer
0x0800BDCC	0x0800BDFB	thumb	SendRecvDone
0x0800BDFC	0x0800BE4F	thumb	ResetSendBuffer
0x0800BE50	0x0800BEBF	thumb	ResetRecvBuffer
0x0800BEC0	0x0800BF0B	thumb	rfu_LMAN_REQBN_softReset_and_checkID
0x0800BF0C	0x0800BF4B	thumb	rfu_LMAN_REQ_sendData
0x0800BF4C	0x0800BF9D	thumb	rfu_LMAN_initializeManager
0x0800BFA0	0x0800BFCB	thumb	rfu_LMAN_endManager
0x0800BFCC	0x0800BFFF	thumb	rfu_LMAN_initializeRFU
0x0800C000	0x0800C047	thumb	rfu_LMAN_clearVariables
0x0800C048	0x0800C053	thumb	rfu_LMAN_powerDownRFU
0x0800C054	0x0800C12B	thumb	rfu_LMAN_establishConnection
0x0800C12C	0x0800C20D	thumb	rfu_LMAN_CHILD_connectParent
0x0800C210	0x0800C27B	thumb	rfu_LMAN_PARENT_stopWaitLinkRecoveryAndDisconnect
0x0800C27C	0x0800C36B	thumb	rfu_LMAN_stopManager
0x0800C36C	0x0800C52F	thumb	rfu_LMAN_linkWatcher
0x0800C530	0x0800C54B	thumb	rfu_LMAN_syncVBlank
0x0800C54C	0x0800C743	thumb	rfu_LMAN_manager_entity
0x0800C744	0x0800C7B3	thumb	rfu_LMAN_settingPCSWITCH
0x0800C7B4	0x0800CEAF	thumb	rfu_LMAN_REQ_callback
0x0800CEB0	0x0800CF33	thumb	rfu_LMAN_MSC_callback
0x0800CF34	0x0800D155	thumb	rfu_LMAN_PARENT_checkRecvChildName
0x0800D158	0x0800D20B	thumb	rfu_LMAN_CHILD_checkSendChildName
0x0800D20C	0x0800D267	thumb	rfu_LMAN_CHILD_checkSendChildName2
0x0800D268	0x0800D293	thumb	rfu_LMAN_CHILD_linkRecoveryProcess
0x0800D294	0x0800D30B	thumb	rfu_LMAN_CHILD_checkEnableParentCandidate
0x0800D30C	0x0800D333	thumb	rfu_LMAN_occureCallback
0x0800D334	0x0800D357	thumb	rfu_LMAN_disconnect
0x0800D358	0x0800D433	thumb	rfu_LMAN_reflectCommunicationStatus
0x0800D434	0x0800D52B	thumb	rfu_LMAN_checkNICommunicateStatus
0x0800D52C	0x0800D543	thumb	rfu_LMAN_setMSCCallback
0x0800D544	0x0800D54F	thumb	rfu_LMAN_setLMANCallback
0x0800D550	0x0800D593	thumb	rfu_LMAN_setLinkRecovery
0x0800D594	0x0800D5CF	thumb	rfu_LMAN_setNIFailCounterLimit
0x0800D5D0	0x0800D60D	thumb	rfu_LMAN_setFastSearchParent
0x0800D610	0x0800D62F	thumb	rfu_LMAN_managerChangeAgbClockMaster
0x0800D630	0x0800D657	thumb	rfu_LMAN_requestChangeAgbClockMaster
0x0800D658	0x0800D6C5	thumb	rfu_LMAN_forceChangeSP
0x0800D6C8	0x0800D723	thumb	RfuRecvQueue_Reset
0x0800D724	0x0800D77F	thumb	RfuSendQueue_Reset
0x0800D780	0x0800D7D7	thumb	RfuUnusedQueue_Reset
0x0800D7D8	0x0800D887	thumb	RfuRecvQueue_Enqueue
0x0800D888	0x0800D933	thumb	RfuSendQueue_Enqueue
0x0800D934	0x0800D9DB	thumb	RfuRecvQueue_Dequeue
0x0800D9DC	0x0800DA67	thumb	RfuSendQueue_Dequeue
0x0800DA68	0x0800DAC5	thumb	RfuBackupQueue_Enqueue
0x0800DAC8	0x0800DB17	thumb	RfuBackupQueue_Dequeue
0x0800DB18	0x0800DB83	thumb	RfuUnusedQueue_Enqueue
0x0800DB84	0x0800DBF7	thumb	RfuUnusedQueue_Dequeue
0x0800DBF8	0x0800DCB3	thumb	PopulateArrayWithSequence
0x0800DCB4	0x0800DCE7	thumb	PkmnStrToASCII
0x0800DCE8	0x0800DD1B	thumb	ASCIIToPkmnStr
0x0800DD1C	0x0800DD91	thumb	GetConnectedChildStrength
0x0800DD94	0x0800DE7B	thumb	InitHostRfuGameData
0x0800DE7C	0x0800DF31	thumb	Rfu_GetCompatiblePlayerData
0x0800DF34	0x0800DF8F	thumb	Rfu_GetWonderDistributorPlayerData
0x0800DF90	0x0800DFB3	thumb	CopyHostRfuGameDataAndUsername
0x0800DFB4	0x0800E083	thumb	CreateWirelessStatusIndicatorSprite
0x0800E084	0x0800E0E7	thumb	DestroyWirelessStatusIndicatorSprite
0x0800E0E8	0x0800E123	thumb	LoadWirelessStatusIndicatorSpriteGfx
0x0800E124	0x0800E15B	thumb	GetParentSignalStrength
0x0800E15C	0x0800E173	thumb	SetWirelessStatusIndicatorAnim
0x0800E174	0x0800E377	thumb	UpdateWirelessStatusIndicatorSprite
0x0800E378	0x0800E385	thumb	CopyTrainerRecord
0x0800E388	0x0800E3A5	thumb	NameIsNotEmpty
0x0800E3A8	0x0800E53F	thumb	SaveLinkTrainerNames
0x0800E540	0x0800E5A9	thumb	PlayerHasMetTrainerBefore
0x0800E5AC	0x0800E5FB	thumb	WipeTrainerNameRecords
0x0800E5FC	0x0800E5FD	thumb	Debug_PrintString
0x0800E600	0x0800E601	thumb	Debug_PrintNum
0x0800E604	0x0800E6CF	thumb	ResetLinkRfuGFLayer
0x0800E6D0	0x0800E6FF	thumb	InitRFU
0x0800E700	0x0800E747	thumb	InitRFUAPI
0x0800E748	0x0800E87B	thumb	Task_ParentSearchForChildren
0x0800E87C	0x0800E88B	thumb	Rfu_GetIndexOfNewestChild
0x0800E88C	0x0800E94B	thumb	SetLinkPlayerIdsFromSlots
0x0800E94C	0x0800EAB3	thumb	Task_ChildSearchForParent
0x0800EAB4	0x0800EAFB	thumb	InitChildRecvBuffers
0x0800EAFC	0x0800EB43	thumb	InitParentSendData
0x0800EB44	0x0800ED0F	thumb	Task_UnionRoomListen
0x0800ED10	0x0800ED27	thumb	LinkRfu_CreateConnectionAsParent
0x0800ED28	0x0800ED33	thumb	LinkRfu_StopManagerBeforeEnteringChat
0x0800ED34	0x0800EDBB	thumb	MSCCallback_Child
0x0800EDBC	0x0800EDD3	thumb	MSCCallback_Parent
0x0800EDD4	0x0800EE77	thumb	LinkRfu_Shutdown
0x0800EE78	0x0800EE93	thumb	CreateTask_ParentSearchForChildren
0x0800EE94	0x0800EEB9	thumb	CanTryReconnectParent
0x0800EEBC	0x0800EEFF	thumb	TryReconnectParent
0x0800EF00	0x0800EF1B	thumb	CreateTask_ChildSearchForParent
0x0800EF1C	0x0800EF35	thumb	LmanAcceptSlotFlagIsNotZero
0x0800EF38	0x0800EF57	thumb	LinkRfu_StopManagerAndFinalizeSlots
0x0800EF58	0x0800EF79	thumb	WaitRfuState
0x0800EF7C	0x0800EF87	thumb	StopUnionRoomLinkManager
0x0800EF88	0x0800EFAF	thumb	ReadySendDataForSlots
0x0800EFB0	0x0800F013	thumb	ReadAllPlayerRecvCmds
0x0800F014	0x0800F047	thumb	MoveSendCmdToRecv
0x0800F048	0x0800F0B7	thumb	UpdateBackupQueue
0x0800F0B8	0x0800F0F7	thumb	IsRfuRecvQueueEmpty
0x0800F0F8	0x0800F1DF	thumb	RfuMain1_Parent
0x0800F1E0	0x0800F495	thumb	RfuMain2_Parent
0x0800F498	0x0800F4EF	thumb	ChildBuildSendCmd
0x0800F4F0	0x0800F637	thumb	RfuMain1_Child
0x0800F638	0x0800F6FB	thumb	HandleSendFailure
0x0800F6FC	0x0800F727	thumb	Rfu_SetBlockReceivedFlag
0x0800F728	0x0800F74B	thumb	Rfu_ResetBlockReceivedFlag
0x0800F74C	0x0800F793	thumb	LoadLinkPlayerIds
0x0800F794	0x0800F7DB	thumb	SendKeysToRfu
0x0800F7DC	0x0800F7E3	thumb	GetHostRfuGameData
0x0800F7E4	0x0800F803	thumb	IsSendingKeysToRfu
0x0800F804	0x0800F813	thumb	StartSendingKeysToRfu
0x0800F814	0x0800F81F	thumb	ClearLinkRfuCallback
0x0800F820	0x0800F84F	thumb	Rfu_BerryBlenderSendHeldKeys
0x0800F850	0x0800F86B	thumb	Rfu_SetBerryBlenderLinkCallback
0x0800F86C	0x0800FC5D	thumb	RfuHandleReceiveCommand
0x0800FC60	0x0800FC85	thumb	AreAllPlayersReadyToReceive
0x0800FC88	0x0800FCC3	thumb	AreAllPlayersFinishedReceiving
0x0800FCC4	0x0800FCD7	thumb	ResetSendDataManager
0x0800FCD8	0x0800FD13	thumb	Rfu_GetBlockReceivedStatus
0x0800FD14	0x0800FE4F	thumb	RfuPrepareSendBuffer
0x0800FE50	0x0800FE83	thumb	Rfu_SendPacket
0x0800FE84	0x0800FF4B	thumb	Rfu_InitBlockSend
0x0800FF4C	0x0800FFAF	thumb	HandleBlockSend
0x0800FFB0	0x08010027	thumb	SendNextBlock
0x08010028	0x080100FF	thumb	SendLastBlock
0x08010100	0x0801011B	thumb	Rfu_SendBlockRequest
0x0801011C	0x08010147	thumb	RfuShutdownAfterDisconnect
0x08010148	0x08010167	thumb	DisconnectRfu
0x08010168	0x08010197	thumb	TryDisconnectRfu
0x08010198	0x080101CB	thumb	LinkRfu_FatalError
0x080101CC	0x0801022B	thumb	WaitAllReadyToCloseLink
0x0801022C	0x08010263	thumb	SendReadyCloseLink
0x08010264	0x08010293	thumb	Task_TryReadyCloseLink
0x08010294	0x080102B7	thumb	Rfu_SetCloseLinkCallback
0x080102B8	0x08010357	thumb	SendReadyExitStandbyUntilAllReady
0x08010358	0x0801038F	thumb	LinkLeaderReadyToExitStandby
0x08010390	0x08010433	thumb	Rfu_LinkStandby
0x08010434	0x08010453	thumb	Rfu_SetLinkStandbyCallback
0x08010454	0x08010489	thumb	IsRfuSerialNumberValid
0x0801048C	0x080104AF	thumb	Rfu_SetLinkRecovery
0x080104B0	0x080104CF	thumb	Rfu_StopPartnerSearch
0x080104D0	0x080104F1	thumb	Rfu_GetMultiplayerId
0x080104F4	0x080104FF	thumb	Rfu_GetLinkPlayerCount
0x08010500	0x08010527	thumb	IsLinkRfuTaskFinished
0x08010528	0x0801053F	thumb	CallRfuFunc
0x08010540	0x080105EB	thumb	CheckForLeavingGroupMembers
0x080105EC	0x08010649	thumb	RfuTryDisconnectLeavingChildren
0x0801064C	0x08010685	thumb	HasTrainerLeftPartnersList
0x08010688	0x080106D3	thumb	SendRfuStatusToPartner
0x080106D4	0x08010713	thumb	SendLeaveGroupNotice
0x08010714	0x0801074D	thumb	WaitSendRfuStatusToPartner
0x08010750	0x0801079F	thumb	UpdateChildStatuses
0x080107A0	0x0801084B	thumb	GetJoinGroupStatus
0x0801084C	0x080109E7	thumb	Task_PlayerExchange
0x080109E8	0x08010A13	thumb	ClearSelectedLinkPlayerIds
0x08010A14	0x08010A6F	thumb	ReceiveRfuLinkPlayers
0x08010A70	0x08010AAB	thumb	ValidateAndReceivePokemonSioInfo
0x08010AAC	0x08010D0B	thumb	Task_PlayerExchangeUpdate
0x08010D0C	0x08010DB3	thumb	Task_PlayerExchangeChat
0x08010DB4	0x08010E9F	thumb	RfuCheckErrorStatus
0x08010EA0	0x08010EBF	thumb	RfuMain1_UnionRoom
0x08010EC0	0x08010F1B	thumb	RfuMain1
0x08010F1C	0x08010F47	thumb	RfuMain2
0x08010F48	0x08010F5F	thumb	SetHostRfuUsername
0x08010F60	0x08010F83	thumb	ResetHostRfuGameData
0x08010F84	0x08010F9F	thumb	SetHostRfuGameData
0x08010FA0	0x08010FCB	thumb	SetHostRfuWonderFlags
0x08010FCC	0x0801100B	thumb	SetTradeBoardRegisteredMonInfo
0x0801100C	0x0801103B	thumb	GetLinkPlayerInfoFlags
0x0801103C	0x08011065	thumb	GetOtherPlayersInfoFlags
0x08011068	0x0801108F	thumb	UpdateGameData_GroupLockedIn
0x08011090	0x080110B7	thumb	UpdateGameData_SetActivity
0x080110B8	0x0801116F	thumb	SetUnionRoomChatPlayerData
0x08011170	0x0801119F	thumb	RfuSetErrorParams
0x080111A0	0x080111AF	thumb	ResetErrorState
0x080111B0	0x080111DB	thumb	RfuSetIgnoreError
0x080111DC	0x080111FB	thumb	DisconnectNewChild
0x080111FC	0x0801120B	thumb	StartDisconnectNewChild
0x0801120C	0x08011403	thumb	LinkManagerCB_Parent
0x08011404	0x080115EB	thumb	LinkManagerCB_Child
0x080115EC	0x08011627	thumb	ParentResetChildRecvMetadata
0x08011628	0x08011673	thumb	GetNewChildrenInUnionRoomChat
0x08011674	0x08011A4F	thumb	LinkManagerCB_UnionRoom
0x08011A50	0x08011A63	thumb	RfuSetNormalDisconnectMode
0x08011A64	0x08011A73	thumb	RfuSetStatus
0x08011A74	0x08011A7F	thumb	RfuGetStatus
0x08011A80	0x08011A99	thumb	RfuHasErrored
0x08011A9C	0x08011AAF	thumb	Rfu_IsPlayerExchangeActive
0x08011AB0	0x08011ABB	thumb	Rfu_IsMaster
0x08011ABC	0x08011AC5	thumb	RfuVSync
0x08011AC8	0x08011AE7	thumb	ClearRecvCommands
0x08011AE8	0x08011AF9	thumb	VBlank_RfuIdle
0x08011AFC	0x08011B8F	thumb	Debug_RfuIdle
0x08011B90	0x08011BA3	thumb	IsUnionRoomListenTaskActive
0x08011BA4	0x08011BCF	thumb	CreateTask_RfuIdle
0x08011BD0	0x08011BF7	thumb	DestroyTask_RfuIdle
0x08011BF8	0x08011C0D	thumb	CB2_RfuIdle
0x08011C10	0x08011C5B	thumb	InitializeRfuLinkManager_LinkLeader
0x08011C5C	0x08011C83	thumb	InitializeRfuLinkManager_JoinGroup
0x08011C84	0x08011CD7	thumb	InitializeRfuLinkManager_EnterUnionRoom
0x08011CD8	0x08011CE1	thumb	ReadU16
0x08011CE4	0x08011D6B	thumb	GetPartnerIndexByNameAndTrainerID
0x08011D6C	0x08011DBF	thumb	RfuReqDisconnectSlot
0x08011DC0	0x08011DDD	thumb	RequestDisconnectSlotByTrainerNameAndId
0x08011DE0	0x08011E2B	thumb	Rfu_DisconnectPlayerById
0x08011E2C	0x08011E93	thumb	Task_SendDisconnectCommand
0x08011E94	0x08011EF3	thumb	SendDisconnectCommand
0x08011EF4	0x08011FC7	thumb	Task_RfuReconnectWithParent
0x08011FC8	0x0801200B	thumb	CreateTask_RfuReconnectWithParent
0x0801200C	0x08012099	thumb	IsPartnerActivityIncompatible
0x0801209C	0x08012185	thumb	Task_TryConnectToUnionRoomParent
0x08012188	0x08012223	thumb	TryConnectToUnionRoomParent
0x08012224	0x0801223D	thumb	IsRfuRecoveringFromLinkLoss
0x08012240	0x08012279	thumb	IsRfuCommunicatingWithAllChildren
0x0801227C	0x0801229B	thumb	Debug_PrintEmpty
0x0801229C	0x080124BF	thumb	Debug_PrintStatus
0x080124C0	0x080124D3	thumb	GetRfuSendQueueLength
0x080124D4	0x080124E7	thumb	GetRfuRecvQueueLength
0x080124E8	0x080124E9	thumb	Task_Idle
0x080124EC	0x080125BB	thumb	PrintNumPlayersWaitingForMsg
0x080125BC	0x0801262B	thumb	PrintPlayerNameAndIdOnWindow
0x0801262C	0x080126CB	thumb	GetAwaitingCommunicationText
0x080126CC	0x08012739	thumb	IsActivityWithVariableGroupSize
0x0801273C	0x0801277F	thumb	TryBecomeLinkLeader
0x08012780	0x08012F63	thumb	Task_TryBecomeLinkLeader
0x08012F64	0x08012FC3	thumb	Leader_DestroyResources
0x08012FC4	0x08013077	thumb	Leader_GetAcceptNewMemberPrompt
0x08013078	0x080130B3	thumb	GetYouDeclinedTheOfferMessage
0x080130B4	0x0801315F	thumb	GetYouAskedToJoinGroupPleaseWaitMessage
0x08013160	0x0801320B	thumb	GetGroupLeaderSentAnOKMessage
0x0801320C	0x08013277	thumb	Leader_SetStateIfMemberListChanged
0x08013278	0x080132D3	thumb	ItemPrintFunc_PossibleGroupMembers
0x080132D4	0x08013397	thumb	LeaderUpdateGroupMembership
0x08013398	0x080134A3	thumb	LeaderPrunePlayerList
0x080134A4	0x080134E7	thumb	TryJoinLinkGroup
0x080134E8	0x08013B89	thumb	Task_TryJoinLinkGroup
0x08013B8C	0x08013BD7	thumb	IsTryingToTradeAcrossVersionTooSoon
0x08013BD8	0x08013C3F	thumb	AskToJoinRfuGroup
0x08013C40	0x08013C7B	thumb	CreateTask_ListenToWireless
0x08013C7C	0x08013D85	thumb	Task_ListenToWireless
0x08013D88	0x08013DBB	thumb	IsPartnerActivityAcceptable
0x08013DBC	0x08013DF3	thumb	GetGroupListTextColor
0x08013DF4	0x08013E43	thumb	ListMenuItemPrintFunc_UnionRoomGroups
0x08013E44	0x08013F5F	thumb	GetNewLeaderCandidate
0x08013F60	0x08013F77	thumb	Task_CreateTradeMenu
0x08013F78	0x08013F8F	thumb	CreateTask_CreateTradeMenu
0x08013F90	0x080140DF	thumb	Task_StartUnionRoomTrade
0x080140E0	0x080141A3	thumb	Task_ExchangeCards
0x080141A4	0x0801420F	thumb	CB2_ShowCard
0x08014210	0x0801428F	thumb	StartUnionRoomBattle
0x08014290	0x08014303	thumb	WarpForWirelessMinigame
0x08014304	0x08014383	thumb	WarpForCableClubActivity
0x08014384	0x080143E3	thumb	CB2_TransitionToCableClub
0x080143E4	0x08014409	thumb	CreateTrainerCardInBuffer
0x0801440C	0x0801478F	thumb	Task_StartActivity
0x08014790	0x080149C3	thumb	Task_RunScriptAndFadeToActivity
0x080149C4	0x080149D7	thumb	CreateTask_RunScriptAndFadeToActivity
0x080149D8	0x080149FF	thumb	CreateTask_StartActivity
0x08014A00	0x08014A3F	thumb	CreateTask_SendMysteryGift
0x08014A40	0x08014EF9	thumb	Task_SendMysteryGift
0x08014EFC	0x08014F47	thumb	CreateTask_LinkMysteryGiftWithFriend
0x08014F48	0x080152A7	thumb	Task_CardOrNewsWithFriend
0x080152A8	0x080152F3	thumb	CreateTask_LinkMysteryGiftOverWireless
0x080152F4	0x0801560B	thumb	Task_CardOrNewsOverWireless
0x0801560C	0x08015657	thumb	RunUnionRoom
0x08015658	0x08015661	thumb	ReadAsU16
0x08015664	0x0801568B	thumb	ScheduleFieldMessageWithFollowupState
0x0801568C	0x080156AF	thumb	ScheduleFieldMessageAndExit
0x080156B0	0x080156C7	thumb	CopyPlayerListToBuffer
0x080156C8	0x080156DF	thumb	CopyPlayerListFromBuffer
0x080156E0	0x08016883	thumb	Task_RunUnionRoom
0x08016884	0x0801689B	thumb	SetUsingUnionRoomStartMenu
0x0801689C	0x080168DB	thumb	ReceiveUnionRoomActivityPacket
0x080168DC	0x08016933	thumb	HandleContactFromOtherPlayer
0x08016934	0x0801697B	thumb	InitUnionRoom
0x0801697C	0x08016AD3	thumb	Task_InitUnionRoom
0x08016AD4	0x08016AFF	thumb	BufferUnionRoomPlayerName
0x08016B00	0x08016C9F	thumb	HandlePlayerListUpdate
0x08016CA0	0x08016DEF	thumb	Task_SearchForChildOrParent
0x08016DF0	0x08016E23	thumb	CreateTask_SearchForChildOrParent
0x08016E24	0x08016F1B	thumb	Task_ListenForCompatiblePartners
0x08016F1C	0x08016F43	thumb	HasWonderCardOrNewsByLinkGroup
0x08016F44	0x08016FBF	thumb	Task_ListenForWonderDistributor
0x08016FC0	0x08016FEF	thumb	CreateTask_ListenForCompatiblePartners
0x08016FF0	0x0801701F	thumb	CreateTask_ListenForWonderDistributor
0x08017020	0x0801704B	thumb	UR_PrintFieldMessage
0x0801704C	0x08017061	thumb	UR_RunTextPrinters
0x08017064	0x080170B5	thumb	PrintOnTextbox
0x080170B8	0x08017115	thumb	UnionRoomHandleYesNo
0x08017118	0x08017167	thumb	CreateTradeBoardWindow
0x08017168	0x08017175	thumb	DeleteTradeBoardWindow
0x08017178	0x0801729F	thumb	ListMenuHandler_AllItemsAvailable
0x080172A0	0x080173AD	thumb	TradeBoardMenuHandler
0x080173B0	0x080173D3	thumb	UR_ClearBg0
0x080173D4	0x080173DD	thumb	JoinGroup_EnableScriptContexts
0x080173E0	0x0801757F	thumb	PrintUnionRoomText
0x08017580	0x080175EB	thumb	ClearRfuPlayerList
0x080175EC	0x0801762F	thumb	ClearIncomingPlayerList
0x08017630	0x08017675	thumb	ArePlayersDifferent
0x08017678	0x080176E3	thumb	ArePlayerDataDifferent
0x080176E4	0x08017733	thumb	GetNewIncomingPlayerId
0x08017734	0x080177B5	thumb	TryAddIncomingPlayerToList
0x080177B8	0x0801789F	thumb	PrintGroupMemberOnWindow
0x080178A0	0x0801793F	thumb	PrintGroupCandidateOnWindow
0x08017940	0x08017981	thumb	IsPlayerFacingTradingBoard
0x08017984	0x080179A9	thumb	GetResponseIdx_InviteToURoomActivity
0x080179AC	0x080179D3	thumb	ConvPartnerUnameAndGetWhetherMetAlready
0x080179D4	0x08017B37	thumb	UnionRoomGetPlayerInteractionResponse
0x08017B38	0x08017B39	thumb	ItemPrintFunc_EmptyList
0x08017B3C	0x08017BE7	thumb	TradeBoardPrintItemInfo
0x08017BE8	0x08017CAD	thumb	TradeBoardListMenuItemPrintFunc
0x08017CB0	0x08017CF5	thumb	GetIndexOfNthTradeBoardOffer
0x08017CF8	0x08017D03	thumb	GetUnionRoomPlayerGender
0x08017D04	0x08017D9B	thumb	IsRequestedTradeInPlayerParty
0x08017D9C	0x08017DFF	thumb	GetURoomActivityRejectMsg
0x08017E00	0x08017E9F	thumb	GetURoomActivityStartMsg
0x08017EA0	0x08017FD7	thumb	GetChatLeaderActionRequestMessage
0x08017FD8	0x08018001	thumb	PollPartnerYesNoResponse
0x08018004	0x08018023	thumb	InUnionRoom
0x08018024	0x0801807B	thumb	HasAtLeastTwoMonsOfLevel30OrLower
0x0801807C	0x0801808F	thumb	ResetUnionRoomTrade
0x08018090	0x0801809F	thumb	Script_ResetUnionRoomTrade
0x080180A0	0x080180E7	thumb	RegisterTradeMonAndGetIsEgg
0x080180E8	0x0801811F	thumb	RegisterTradeMon
0x08018120	0x0801818B	thumb	GetPartyPositionOfRegisteredMon
0x0801818C	0x080181CB	thumb	HandleCancelActivity
0x080181CC	0x080181D9	thumb	StartScriptInteraction
0x080181DC	0x0801821D	thumb	GetActivePartnersInfo
0x08018220	0x08018403	thumb	ViewURoomPartnerTrainerCard
0x08018404	0x08018421	thumb	CopyAndTranslatePlayerName
0x08018424	0x08018435	thumb	VBlankCB_MysteryGiftEReader
0x08018438	0x0801844D	thumb	CB2_MysteryGiftEReader
0x08018450	0x0801864D	thumb	HandleMysteryGiftOrEReaderSetup
0x08018650	0x0801867B	thumb	CB2_InitMysteryGift
0x0801867C	0x080186A3	thumb	CB2_InitEReader
0x080186A4	0x080186EB	thumb	MainCB_FreeAllBuffersAndReturnToInitTitleScreen
0x080186EC	0x08018783	thumb	PrintMysteryGiftOrEReaderHeader
0x08018784	0x08018795	thumb	MG_DrawTextBorder
0x08018798	0x08018835	thumb	MG_DrawCheckerboardPattern
0x08018838	0x08018881	thumb	ClearScreenInBg0
0x08018884	0x080188DB	thumb	MG_AddMessageTextPrinter
0x080188DC	0x080188F5	thumb	ClearMessage
0x080188F8	0x08018989	thumb	PrintMysteryGiftMenuMessage
0x0801898C	0x080189B3	thumb	HideDownArrow
0x080189B4	0x080189DB	thumb	ShowDownArrow
0x080189DC	0x08018A1B	thumb	HideDownArrowAndWaitButton
0x08018A1C	0x08018A4D	thumb	PrintStringAndWait2Seconds
0x08018A50	0x08018B07	thumb	MysteryGift_HandleThreeOptionMenu
0x08018B08	0x08018C49	thumb	DoMysteryGiftYesNo
0x08018C4C	0x08018D97	thumb	HandleGiftSelectMenu
0x08018D98	0x08018DAB	thumb	ValidateCardOrNews
0x08018DAC	0x08018E07	thumb	HandleLoadWonderCardOrNews
0x08018E08	0x08018E1D	thumb	ClearSavedNewsOrCard
0x08018E20	0x08018E4D	thumb	ExitWonderCardOrNews
0x08018E50	0x08018E73	thumb	AskDiscardGift
0x08018E74	0x08018E93	thumb	PrintThrownAway
0x08018E94	0x08018F0B	thumb	SaveOnMysteryGiftMenu
0x08018F0C	0x0801903B	thumb	GetClientResultMessage
0x0801903C	0x080190A1	thumb	PrintSuccessMessage
0x080190A4	0x08019173	thumb	GetServerResultMessage
0x08019174	0x080191A9	thumb	PrintServerResultMessage
0x080191AC	0x080191F3	thumb	CreateMysteryGiftTask
0x080191F4	0x0801992F	thumb	Task_MysteryGift
0x08019930	0x08019937	thumb	GetMysteryGiftBaseBlock
0x08019938	0x08019957	thumb	LoadMysteryGiftTextboxBorder
0x08019958	0x08019975	thumb	IsPlayerStandingStill
0x08019978	0x0801998F	thumb	GetUnionRoomPlayerGraphicsId
0x08019990	0x080199DF	thumb	GetUnionRoomPlayerCoords
0x080199E0	0x08019A2F	thumb	IsUnionRoomPlayerAt
0x08019A30	0x08019A4B	thumb	IsUnionRoomPlayerHidden
0x08019A4C	0x08019A63	thumb	HideUnionRoomPlayer
0x08019A64	0x08019A7B	thumb	ShowUnionRoomPlayer
0x08019A7C	0x08019A97	thumb	SetUnionRoomPlayerGfx
0x08019A98	0x08019AB7	thumb	CreateUnionRoomPlayerObjectEvent
0x08019AB8	0x08019AD7	thumb	RemoveUnionRoomPlayerObjectEvent
0x08019AD8	0x08019B39	thumb	SetUnionRoomPlayerEnterExitMovement
0x08019B3C	0x08019BA5	thumb	TryReleaseUnionRoomPlayerObjectEvent
0x08019BA8	0x08019BDB	thumb	InitUnionRoomPlayerObjects
0x08019BDC	0x08019C35	thumb	AnimateUnionRoomPlayerDespawn
0x08019C38	0x08019CEF	thumb	AnimateUnionRoomPlayerSpawn
0x08019CF0	0x08019D1F	thumb	SpawnGroupLeader
0x08019D20	0x08019D41	thumb	DespawnGroupLeader
0x08019D44	0x08019DCF	thumb	AnimateUnionRoomPlayer
0x08019DD0	0x08019DF3	thumb	Task_AnimateUnionRoomPlayers
0x08019DF4	0x08019E1F	thumb	CreateTask_AnimateUnionRoomPlayers
0x08019E20	0x08019E3B	thumb	DestroyTask_AnimateUnionRoomPlayers
0x08019E3C	0x08019E6F	thumb	DestroyUnionRoomPlayerObjects
0x08019E70	0x08019F03	thumb	CreateUnionRoomPlayerSprites
0x08019F04	0x08019F2B	thumb	DestroyUnionRoomPlayerSprites
0x08019F2C	0x08019F61	thumb	SetTilesAroundUnionRoomPlayersPassable
0x08019F64	0x08019F8B	thumb	GetNewFacingDirectionForUnionRoomPlayer
0x08019F8C	0x08019FA3	thumb	IsUnionRoomPlayerInvisible
0x08019FA4	0x0801A02B	thumb	SpawnGroupMember
0x0801A02C	0x0801A063	thumb	DespawnGroupMember
0x0801A064	0x0801A16B	thumb	AssembleGroup
0x0801A16C	0x0801A213	thumb	SpawnGroupLeaderAndMembers
0x0801A214	0x0801A231	thumb	DespawnGroupLeaderAndMembers
0x0801A234	0x0801A271	thumb	UpdateUnionRoomPlayerSprites
0x0801A274	0x0801A283	thumb	ScheduleUnionRoomPlayerRefresh
0x0801A284	0x0801A2A7	thumb	HandleUnionRoomPlayerRefresh
0x0801A2A8	0x0801A3AF	thumb	TryInteractWithUnionRoomMember
0x0801A3B0	0x0801A3CF	thumb	SetUnionRoomObjectFacingDirection
0x0801A3D0	0x0801A3F3	thumb	UpdateUnionRoomMemberFacing
0x0801A3F4	0x0801A417	thumb	CB2_RunWirelessCommunicationScreen
0x0801A418	0x0801A429	thumb	VBlankCB_WirelessCommunicationScreen
0x0801A42C	0x0801A43B	thumb	ShowWirelessCommunicationScreen
0x0801A43C	0x0801A583	thumb	CB2_InitWirelessCommunicationScreen
