# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x08014EB0	0x08014F27	thumb	sub_08014EB0
0x08014F28	0x08014FAB	thumb	sub_08014F28
0x08014FAC	0x08014FDF	thumb	sub_08014FAC
0x08014FE0	0x0801508F	thumb	sub_08014FE0
0x08015090	0x080150F7	thumb	sub_08015090
0x080150F8	0x08015173	thumb	sub_080150F8
0x08015174	0x0801526B	thumb	sub_08015174
0x0801526C	0x08015277	thumb	sub_0801526C
0x08015278	0x080152B3	thumb	sub_08015278
0x080152B4	0x080152DF	thumb	sub_080152B4
0x080152E0	0x0801535F	thumb	sub_080152E0
0x08015360	0x0801543F	thumb	sub_08015360
0x08015440	0x080154BF	thumb	sub_08015440
0x080154C0	0x0801553F	thumb	sub_080154C0
0x08015540	0x080155BF	thumb	sub_08015540
0x080155C0	0x08015667	thumb	sub_080155C0
0x08015668	0x0801572F	thumb	sub_08015668
0x08015730	0x080157C3	thumb	sub_08015730
0x080157C4	0x08015843	thumb	sub_080157C4
0x08015844	0x080158C3	thumb	sub_08015844
0x080158C4	0x080158EF	thumb	sub_080158C4
0x080158F0	0x0801591B	thumb	sub_080158F0
0x0801591C	0x08015987	thumb	sub_0801591C
0x08015988	0x08015A63	thumb	sub_08015988
0x08015A64	0x08015CEB	thumb	sub_08015A64
0x08015CEC	0x08015E4F	thumb	sub_08015CEC
0x08015E50	0x08015ECF	thumb	sub_08015E50
0x08015ED0	0x08015F4F	thumb	sub_08015ED0
0x08015F50	0x08015FCF	thumb	sub_08015F50
0x08015FD0	0x0801603B	thumb	sub_08015FD0
0x0801603C	0x08016107	thumb	sub_0801603C
0x08016108	0x080161D3	thumb	sub_08016108
0x080161D4	0x080162A7	thumb	sub_080161D4
0x080162A8	0x0801632B	thumb	sub_080162A8
0x0801632C	0x080163E3	thumb	sub_0801632C
0x080163E4	0x0801645B	thumb	sub_080163E4
0x0801645C	0x08016527	thumb	sub_0801645C
0x08016528	0x080166D7	thumb	sub_08016528
0x080166D8	0x080167AF	thumb	sub_080166D8
0x080167B0	0x0801685B	thumb	sub_080167B0
0x0801685C	0x080168D7	thumb	sub_0801685C
0x080168D8	0x08016983	thumb	sub_080168D8
0x08016984	0x08016A17	thumb	sub_08016984
0x08016A18	0x08016A27	thumb	sub_08016A18
0x08016A28	0x08016A47	thumb	sub_08016A28
0x08016A48	0x08016A5F	thumb	sub_08016A48
0x08016A60	0x08016A7F	thumb	sub_08016A60
0x08016A80	0x08016A9F	thumb	sub_08016A80
0x08016AA0	0x08016AA3	thumb	nullsub_65
0x08016AA4	0x08016AA7	thumb	nullsub_66
0x08016AA8	0x08016AE3	thumb	sub_08016AA8
0x08016AE4	0x08016AF3	thumb	sub_08016AE4
0x08016AF4	0x08016B13	thumb	sub_08016AF4
0x08016B14	0x08016B33	thumb	sub_08016B14
0x08016B34	0x08016B53	thumb	sub_08016B34
0x08016B54	0x08016B6B	thumb	sub_08016B54
0x08016B6C	0x08016BB3	thumb	sub_08016B6C
0x08016BB4	0x08016BB7	thumb	nullsub_67
0x08016BB8	0x08016BC3	thumb	sub_08016BB8
0x08016BC4	0x08016BE3	thumb	sub_08016BC4
0x08016BE4	0x08016C03	thumb	sub_08016BE4
0x08016C04	0x08016C0F	thumb	sub_08016C04
0x08016C10	0x08016C1B	thumb	sub_08016C10
0x08016C1C	0x08016C27	thumb	sub_08016C1C
0x08016C28	0x08016C33	thumb	sub_08016C28
0x08016C34	0x08016C3F	thumb	sub_08016C34
0x08016C40	0x08016C4B	thumb	sub_08016C40
0x08016C4C	0x08016C57	thumb	sub_08016C4C
0x08016C58	0x08016C63	thumb	sub_08016C58
0x08016C64	0x08016C6F	thumb	sub_08016C64
0x08016C70	0x08016C7B	thumb	sub_08016C70
0x08016C7C	0x08016C87	thumb	sub_08016C7C
0x08016C88	0x08016C93	thumb	sub_08016C88
0x08016C94	0x08016C9F	thumb	sub_08016C94
0x08016CA0	0x08016CAF	thumb	sub_08016CA0
0x08016CB0	0x08016CBB	thumb	sub_08016CB0
0x08016CBC	0x08016D07	thumb	sub_08016CBC
0x08016D08	0x08016D53	thumb	sub_08016D08
0x08016D54	0x08016E43	thumb	sub_08016D54
0x08016E44	0x08016E63	thumb	sub_08016E44
0x08016E64	0x08016EE7	thumb	sub_08016E64
0x08016EE8	0x08016F1B	thumb	sub_08016EE8
0x08016F1C	0x08016F4B	thumb	sub_08016F1C
0x08016F4C	0x08016F67	thumb	sub_08016F4C
0x08016F68	0x080172D3	thumb	sub_08016F68
0x080172D4	0x080173B7	thumb	sub_080172D4
0x080173B8	0x08017487	thumb	sub_080173B8
0x08017488	0x08017583	thumb	sub_08017488
0x08017584	0x08017647	thumb	sub_08017584
0x08017648	0x080177CF	thumb	sub_08017648
0x080177D0	0x080179A7	thumb	sub_080177D0
0x080179A8	0x08017A4B	thumb	sub_080179A8
0x08017A4C	0x08017B83	thumb	sub_08017A4C
0x08017B84	0x08017D27	thumb	sub_08017B84
0x08017D28	0x08017E63	thumb	sub_08017D28
0x08017E64	0x08017F47	thumb	sub_08017E64
0x08017F48	0x08017F8F	thumb	sub_08017F48
0x08017F90	0x0801856B	thumb	sub_08017F90
0x0801856C	0x0801862F	thumb	sub_0801856C
0x08018630	0x08018693	thumb	sub_08018630
0x08018694	0x0801870B	thumb	sub_08018694
0x0801870C	0x080187C3	thumb	sub_0801870C
0x080187C4	0x08018817	thumb	sub_080187C4
0x08018818	0x0801887F	thumb	sub_08018818
0x08018880	0x0801890F	thumb	sub_08018880
0x08018910	0x08018987	thumb	sub_08018910
0x08018988	0x08018AC3	thumb	sub_08018988
0x08018AC4	0x08018B2F	thumb	sub_08018AC4
0x08018B30	0x08018ECF	thumb	sub_08018B30
0x08018ED0	0x08018F9B	thumb	sub_08018ED0
0x08018F9C	0x08019077	thumb	sub_08018F9C
0x08019078	0x080190B7	thumb	sub_08019078
0x080190B8	0x08019273	thumb	sub_080190B8
0x08019274	0x0801931F	thumb	sub_08019274
0x08019320	0x080193CB	thumb	sub_08019320
0x080193CC	0x08019407	thumb	sub_080193CC
0x08019408	0x0801952B	thumb	sub_08019408
0x0801952C	0x080195AF	thumb	sub_0801952C
0x080195B0	0x0801960B	thumb	sub_080195B0
0x0801960C	0x0801965B	thumb	sub_0801960C
0x0801965C	0x080198A3	thumb	sub_0801965C
0x080198A4	0x080199C7	thumb	sub_080198A4
0x080199C8	0x08019B87	thumb	sub_080199C8
0x08019B88	0x08019BEF	thumb	sub_08019B88
0x08019BF0	0x08019D03	thumb	sub_08019BF0
0x08019D04	0x08019D9B	thumb	sub_08019D04
0x08019D9C	0x08019E3F	thumb	sub_08019D9C
0x08019E40	0x08019EE7	thumb	sub_08019E40
0x08019EE8	0x08019F43	thumb	sub_08019EE8
0x08019F44	0x08019F8F	thumb	sub_08019F44
0x08019F90	0x08019FE3	thumb	sub_08019F90
0x08019FE4	0x0801A1B7	thumb	sub_08019FE4
0x0801A1B8	0x0801A217	thumb	sub_0801A1B8
0x0801A218	0x0801A235	thumb	sub_0801A218
0x0801A238	0x0801A2B3	thumb	sub_0801A238
0x0801A2B4	0x0801A2DB	thumb	sub_0801A2B4
0x0801A2DC	0x0801A3AB	thumb	sub_0801A2DC
0x0801A3AC	0x0801A3D7	thumb	sub_0801A3AC
0x0801A3D8	0x0801A433	thumb	sub_0801A3D8
0x0801A434	0x0801A52F	thumb	sub_0801A434
0x0801A530	0x0801A547	thumb	sub_0801A530
0x0801A548	0x0801A57B	thumb	sub_0801A548
0x0801A57C	0x0801A593	thumb	sub_0801A57C
0x0801A594	0x0801A5BF	thumb	sub_0801A594
0x0801A5C0	0x0801A5EB	thumb	sub_0801A5C0
0x0801A5EC	0x0801A603	thumb	sub_0801A5EC
0x0801A604	0x0801A61B	thumb	sub_0801A604
0x0801A61C	0x0801A637	thumb	sub_0801A61C
0x0801A638	0x0801A64F	thumb	sub_0801A638
0x0801A650	0x0801A677	thumb	sub_0801A650
0x0801A678	0x0801A693	thumb	sub_0801A678
0x0801A694	0x0801A6AB	thumb	sub_0801A694
0x0801A6AC	0x0801A6C3	thumb	sub_0801A6AC
0x0801A6C4	0x0801A6D7	thumb	sub_0801A6C4
0x0801A6D8	0x0801A763	thumb	sub_0801A6D8
0x0801A764	0x0801A7AB	thumb	sub_0801A764
0x0801A7AC	0x0801A7CB	thumb	sub_0801A7AC
0x0801A7CC	0x0801A867	thumb	sub_0801A7CC
0x0801A868	0x0801A903	thumb	sub_0801A868
0x0801A904	0x0801A977	thumb	sub_0801A904
0x0801A978	0x0801A9D7	thumb	sub_0801A978
0x0801A9D8	0x0801AA1B	thumb	sub_0801A9D8
0x0801AA1C	0x0801AA6F	thumb	sub_0801AA1C
0x0801AA70	0x0801AAAF	thumb	sub_0801AA70
0x0801AAB0	0x0801AAFF	thumb	sub_0801AAB0
0x0801AB00	0x0801AB37	thumb	sub_0801AB00
0x0801AB38	0x0801AB4F	thumb	sub_0801AB38
0x0801AB50	0x0801AD4B	thumb	sub_0801AB50
0x0801AD4C	0x0801AD83	thumb	sub_0801AD4C
0x0801AD84	0x0801AD9F	thumb	sub_0801AD84
0x0801ADA0	0x0801ADCB	thumb	sub_0801ADA0
0x0801ADCC	0x0801AE17	thumb	sub_0801ADCC
0x0801AE18	0x0801AE57	thumb	sub_0801AE18
0x0801AE58	0x0801AEFF	thumb	sub_0801AE58
0x0801AF00	0x0801AFA3	thumb	sub_0801AF00
0x0801AFA4	0x0801B03F	thumb	sub_0801AFA4
0x0801B040	0x0801B0C3	thumb	sub_0801B040
0x0801B0C4	0x0801B0F7	thumb	getFirstDoorOnMap
0x0801B0F8	0x0801B143	thumb	sub_0801B0F8
0x0801B144	0x0801B1BB	thumb	sub_0801B144
0x0801B1BC	0x0801B2D3	thumb	sub_0801B1BC
0x0801B2D4	0x0801B313	thumb	isMapGraphicsValid
0x0801B314	0x0801B3A3	thumb	sub_0801B314
0x0801B3A4	0x0801B3B3	thumb	getMusicIDForRoom
0x0801B3B4	0x0801B3D7	thumb	getMapLayerAlphaInfo
0x0801B3D8	0x0801B3F7	thumb	getMapGraphicsInfo
0x0801B3F8	0x0801B3FB	thumb	nullsub_0801B3F8
0x0801B3FC	0x0801B413	thumb	getMapGraphics
0x0801B414	0x0801B42B	thumb	getMapPaletteTable
0x0801B42C	0x0801B443	thumb	getMapTilemapData
0x0801B444	0x0801B45B	thumb	getMapTileData
0x0801B45C	0x0801B47F	thumb	getMapDoorsHotspots
0x0801B480	0x0801B497	thumb	sub_0801B480
0x0801B498	0x0801B4C3	thumb	getMapObjectData
0x0801B4C4	0x0801B4E3	thumb	getGiftBoxData
0x0801B4E4	0x0801B503	thumb	getDoorDestinationInfo
0x0801B504	0x0801B51F	thumb	sub_0801B504
0x0801B520	0x0801B53B	thumb	sub_0801B520
0x0801B53C	0x0801B557	thumb	sub_0801B53C
0x0801B558	0x0801B573	thumb	sub_0801B558
0x0801B574	0x0801B5E7	thumb	sub_0801B574
0x0801B5E8	0x0801B7D7	thumb	sub_0801B5E8
0x0801B7D8	0x0801B98B	thumb	sub_0801B7D8
0x0801B98C	0x0801BEDF	thumb	exec_cmd
0x0801BEE0	0x0801BF17	thumb	exec_extended
0x0801BF18	0x0801BF47	thumb	sub_0801BF18
0x0801BF48	0x0801BF83	thumb	cmd_delay
0x0801BF84	0x0801BFFB	thumb	cmd_set_anim_speed
0x0801BFFC	0x0801C043	thumb	cmd_load_subscript
0x0801C044	0x0801C073	thumb	cmd_04
0x0801C074	0x0801C0FB	thumb	cmd_05
0x0801C0FC	0x0801C177	thumb	cmd_06
0x0801C178	0x0801C1CF	thumb	cmd_07
0x0801C1D0	0x0801C287	thumb	cmd_reload_room
0x0801C288	0x0801C2B7	thumb	cmd_C9
0x0801C2B8	0x0801C447	thumb	cmd_E4
0x0801C448	0x0801C4A3	thumb	cmd_F5
0x0801C4A4	0x0801C4D7	thumb	cmd_set_flag
0x0801C4D8	0x0801C505	thumb	cmd_0B
0x0801C508	0x0801C533	thumb	cmd_0C
0x0801C534	0x0801C55F	thumb	cmd_push_flag
0x0801C560	0x0801C581	thumb	cmd_0E
0x0801C584	0x0801C5A5	thumb	cmd_0F
0x0801C5A8	0x0801C5E7	thumb	cmd_flag_equals
0x0801C5E8	0x0801C61F	thumb	cmd_11
0x0801C620	0x0801C657	thumb	cmd_12
0x0801C658	0x0801C685	thumb	cmd_DD
0x0801C688	0x0801C6A9	thumb	cmd_DE
0x0801C6AC	0x0801C6E3	thumb	cmd_DF
0x0801C6E4	0x0801C72F	thumb	cmd_14
0x0801C730	0x0801C74B	thumb	cmd_push_map_id
0x0801C74C	0x0801C75D	thumb	cmd_add_pocket
0x0801C760	0x0801C773	thumb	cmd_push_pocket
0x0801C774	0x0801C79B	thumb	cmd_set_key_item
0x0801C79C	0x0801C82F	thumb	cmd_get_item_count
0x0801C830	0x0801C84B	thumb	cmd_get_party_size
0x0801C84C	0x0801C88B	thumb	cmd_has_party_member
0x0801C88C	0x0801C8C5	thumb	cmd_has_party_member_2
0x0801C8C8	0x0801C923	thumb	cmd_party_add
0x0801C924	0x0801C96D	thumb	cmd_party_heal
0x0801C970	0x0801C9CB	thumb	cmd_party_remove
0x0801C9CC	0x0801CA13	thumb	cmd_20
0x0801CA14	0x0801CA47	thumb	cmd_set_giftbox_flag
0x0801CA48	0x0801CA73	thumb	cmd_get_giftbox_flag
0x0801CA74	0x0801CA89	thumb	cmd_member_heal
0x0801CA8C	0x0801CAB3	thumb	cmd_24
0x0801CAB4	0x0801CAC5	thumb	cmd_add_bank
0x0801CAC8	0x0801CADB	thumb	cmd_get_bank
0x0801CADC	0x0801CAF9	thumb	cmd_27
0x0801CAFC	0x0801CB47	thumb	cmd_28
0x0801CB48	0x0801CBA3	thumb	cmd_29
0x0801CBA4	0x0801CC27	thumb	cmd_31
0x0801CC28	0x0801CC6F	thumb	cmd_2A
0x0801CC70	0x0801CD1F	thumb	cmd_cfg_member
0x0801CD20	0x0801CDFF	thumb	cmd_cfg_member_item
0x0801CE00	0x0801CE47	thumb	cmd_get_hp_pp
0x0801CE48	0x0801CE67	thumb	cmd_peek_session_playtime
0x0801CE68	0x0801CE83	thumb	cmd_push_session_playtime
0x0801CE84	0x0801CEDF	thumb	cmd_set_ailment
0x0801CEE0	0x0801CF43	thumb	cmd_E3
0x0801CF44	0x0801CFA1	thumb	cmd_E5
0x0801CFA4	0x0801D037	thumb	cmd_E6
0x0801D038	0x0801D0C7	thumb	cmd_E7
0x0801D0C8	0x0801D18B	thumb	cmd_E8
0x0801D18C	0x0801D24B	thumb	cmd_EA
0x0801D24C	0x0801D27F	thumb	cmd_get_char_lvl
0x0801D280	0x0801D2D3	thumb	cmd_heal_hp
0x0801D2D4	0x0801D31F	thumb	cmd_heal_pp
0x0801D320	0x0801D437	thumb	cmd_set_psi
0x0801D438	0x0801D4D9	thumb	cmd_F2
0x0801D4DC	0x0801D4FB	thumb	cmd_F8
0x0801D4FC	0x0801D543	thumb	cmd_F9
0x0801D544	0x0801D593	thumb	cmd_FA
0x0801D594	0x0801D61F	thumb	cmd_put_ocho
0x0801D620	0x0801D695	thumb	cmd_get_ocho
0x0801D698	0x0801D6FB	thumb	cmd_FF
0x0801D6FC	0x0801D863	thumb	cmd_disp_msg
0x0801D864	0x0801D9C3	thumb	cmd_disp_msg_0
0x0801D9C4	0x0801D9F7	thumb	cmd_34
0x0801D9F8	0x0801DA2B	thumb	cmd_35
0x0801DA2C	0x0801DA47	thumb	cmd_get_msg_choice
0x0801DA48	0x0801DA7B	thumb	cmd_37
0x0801DA7C	0x0801DB0F	thumb	cmd_38
0x0801DB10	0x0801DB47	thumb	cmd_load_name
0x0801DB48	0x0801DBAF	thumb	cmd_3A
0x0801DBB0	0x0801DBBB	thumb	cmd_3B
0x0801DBBC	0x0801DCBF	thumb	cmd_change_room
0x0801DCC0	0x0801DDB3	thumb	cmd_3D
0x0801DDB4	0x0801DDB7	thumb	cmd_3E
0x0801DDB8	0x0801DE2F	thumb	cmd_3F
0x0801DE30	0x0801DEDB	thumb	cmd_pan_to_pos
0x0801DEDC	0x0801DF85	thumb	cmd_41
0x0801DF88	0x0801E0DF	thumb	cmd_pan_to_map_pos
0x0801E0E0	0x0801E11D	thumb	cmd_43
0x0801E120	0x0801E14B	thumb	cmd_44
0x0801E14C	0x0801E163	thumb	cmd_45
0x0801E164	0x0801E17B	thumb	cmd_46
0x0801E17C	0x0801E1ED	thumb	cmd_47
0x0801E1F0	0x0801E2AB	thumb	cmd_48
0x0801E2AC	0x0801E2FB	thumb	cmd_cam_follow_sprite
0x0801E2FC	0x0801E3CF	thumb	cmd_4A
0x0801E3D0	0x0801E42F	thumb	cmd_4B
0x0801E430	0x0801E48B	thumb	cmd_4C
0x0801E48C	0x0801E52F	thumb	cmd_4D
0x0801E530	0x0801E587	thumb	cmd_4E
0x0801E588	0x0801E5A7	thumb	cmd_4F
0x0801E5A8	0x0801E5D7	thumb	cmd_CC
0x0801E5D8	0x0801E611	thumb	cmd_CD
0x0801E614	0x0801E685	thumb	cmd_E0
0x0801E688	0x0801E72B	thumb	cmd_EB
0x0801E72C	0x0801E741	thumb	cmd_F0
0x0801E744	0x0801E773	thumb	cmd_F1
0x0801E774	0x0801E837	thumb	cmd_50
0x0801E838	0x0801E8FB	thumb	cmd_play_anim
0x0801E8FC	0x0801E965	thumb	cmd_linemove
0x0801E968	0x0801EB0F	thumb	cmd_53
0x0801EB10	0x0801EBE7	thumb	cmd_54
0x0801EBE8	0x0801ECFB	thumb	cmd_55
0x0801ECFC	0x0801ED93	thumb	cmd_56
0x0801ED94	0x0801EE23	thumb	cmd_57
0x0801EE24	0x0801EE61	thumb	cmd_58
0x0801EE64	0x0801EE75	thumb	cmd_59
0x0801EE78	0x0801EF03	thumb	cmd_5A
0x0801EF04	0x0801F04F	thumb	cmd_5B
0x0801F050	0x0801F093	thumb	cmd_5C
0x0801F094	0x0801F0E1	thumb	cmd_set_member_sprite
0x0801F0E4	0x0801F13F	thumb	cmd_5E
0x0801F140	0x0801F17B	thumb	cmd_5F
0x0801F17C	0x0801F1CB	thumb	cmd_60
0x0801F1CC	0x0801F1ED	thumb	cmd_61
0x0801F1F0	0x0801F23D	thumb	cmd_62
0x0801F240	0x0801F2B7	thumb	cmd_63
0x0801F2B8	0x0801F335	thumb	cmd_64
0x0801F338	0x0801F383	thumb	cmd_65
0x0801F384	0x0801F3D1	thumb	cmd_66
0x0801F3D4	0x0801F3F3	thumb	cmd_67
0x0801F3F4	0x0801F483	thumb	cmd_68
0x0801F484	0x0801F4AD	thumb	cmd_69
0x0801F4B0	0x0801F4D9	thumb	cmd_6A
0x0801F4DC	0x0801F545	thumb	cmd_6B
0x0801F548	0x0801F595	thumb	cmd_6C
0x0801F598	0x0801F60D	thumb	cmd_6D
0x0801F610	0x0801F6DF	thumb	cmd_B4
0x0801F6E0	0x0801F70F	thumb	cmd_load_sprite_table
0x0801F710	0x0801F71D	thumb	cmd_B7
0x0801F720	0x0801F753	thumb	cmd_B8
0x0801F754	0x0801F7B7	thumb	cmd_BA
0x0801F7B8	0x0801F7CB	thumb	cmd_BF
0x0801F7CC	0x0801F833	thumb	cmd_C0
0x0801F834	0x0801F85F	thumb	cmd_get_talker_sprite
0x0801F860	0x0801F8CD	thumb	cmd_C2
0x0801F8D0	0x0801F92B	thumb	cmd_C3
0x0801F92C	0x0801F967	thumb	cmd_C4
0x0801F968	0x0801FBBF	thumb	cmd_C5
0x0801FBC0	0x0801FBF7	thumb	cmd_C6
0x0801FBF8	0x0801FC5F	thumb	cmd_CA
0x0801FC60	0x0801FCA9	thumb	cmd_D2
0x0801FCAC	0x0801FCF5	thumb	cmd_D3
0x0801FCF8	0x0801FD7F	thumb	cmd_D5
0x0801FD80	0x0801FD99	thumb	cmd_D6
0x0801FD9C	0x0801FE25	thumb	cmd_D7
0x0801FE28	0x0801FEBD	thumb	cmd_D9
0x0801FEC0	0x0801FF41	thumb	cmd_DA
0x0801FF44	0x0801FF67	thumb	cmd_E9
0x0801FF68	0x0801FF9B	thumb	cmd_F3
0x0801FF9C	0x08020017	thumb	cmd_F7
0x08020018	0x08020037	thumb	cmd_FD
0x08020038	0x08020063	thumb	cmd_FE
0x08020064	0x0802008D	thumb	cmd_96
0x08020090	0x080200C3	thumb	cmd_set_fade
0x080200C4	0x08020157	thumb	cmd_fade_in
0x08020158	0x080201AB	thumb	cmd_play_fade
0x080201AC	0x080201E9	thumb	cmd_71
0x080201EC	0x0802023D	thumb	cmd_72
0x08020240	0x0802029F	thumb	cmd_73
0x080202A0	0x080202DD	thumb	cmd_set_palettes
0x080202E0	0x08020327	thumb	cmd_75
0x08020328	0x0802039B	thumb	cmd_76
0x0802039C	0x080203B7	thumb	cmd_stop_shake
0x080203B8	0x08020425	thumb	cmd_play_anim_above
0x08020428	0x08020445	thumb	cmd_79
0x08020448	0x08020523	thumb	cmd_7A
0x08020524	0x0802052F	thumb	cmd_7B
0x08020530	0x0802053B	thumb	cmd_7C
0x0802053C	0x080205AF	thumb	cmd_7D
0x080205B0	0x080205EB	thumb	cmd_7E
0x080205EC	0x08020641	thumb	cmd_7F
0x08020644	0x08020753	thumb	cmd_80
0x08020754	0x0802078F	thumb	cmd_81
0x08020790	0x08020853	thumb	cmd_disp_text_special
0x08020854	0x080208D3	thumb	cmd_B9
0x080208D4	0x08020933	thumb	cmd_BB
0x08020934	0x0802098B	thumb	cmd_BC
0x0802098C	0x080209C7	thumb	cmd_BD
0x080209C8	0x08020A4F	thumb	cmd_BE
0x08020A50	0x08020AB3	thumb	cmd_C7
0x08020AB4	0x08020B03	thumb	cmd_C8
0x08020B04	0x08020B5F	thumb	cmd_CE
0x08020B60	0x08020C0F	thumb	cmd_CF
0x08020C10	0x08020C29	thumb	cmd_D1
0x08020C2C	0x08020C4B	thumb	cmd_set_logo_disp
0x08020C4C	0x08020CDB	thumb	cmd_F4
0x08020CDC	0x08020D03	thumb	cmd_disp_staffroll
0x08020D04	0x08020E03	thumb	cmd_play_sound_ext
0x08020E04	0x08020E5B	thumb	cmd_play_sound
0x08020E5C	0x08020E9D	thumb	cmd_fade_bgm
0x08020EA0	0x08020EE1	thumb	cmd_fade_sfx
0x08020EE4	0x08020F11	thumb	cmd_stop_bgm
0x08020F14	0x08020F47	thumb	cmd_stop_sfx
0x08020F48	0x08020FA5	thumb	cmd_88
0x08020FA8	0x08021033	thumb	cmd_set_bgm
0x08021034	0x080210AF	thumb	cmd_set_bgm_other
0x080210B0	0x0802119B	thumb	cmd_8A
0x0802119C	0x08021207	thumb	cmd_CB
0x08021208	0x08021225	thumb	cmd_push_current_track
0x08021228	0x08021293	thumb	cmd_set_volume
0x08021294	0x080212C1	thumb	cmd_DB
0x080212C4	0x080212F1	thumb	cmd_DC
0x080212F4	0x08021311	thumb	cmd_E1
0x08021314	0x080213EB	thumb	cmd_play_sfx
0x080213EC	0x0802142B	thumb	cmd_init_battle
0x0802142C	0x08021457	thumb	cmd_8D
0x08021458	0x08021483	thumb	cmd_8E
0x08021484	0x080214AF	thumb	cmd_8F
0x080214B0	0x080214D7	thumb	cmd_90
0x080214D8	0x080214DB	thumb	cmd_91
0x080214DC	0x080214EF	thumb	cmd_set_gameover
0x080214F0	0x0802150D	thumb	cmd_93
0x08021510	0x0802159B	thumb	cmd_open_shop
0x0802159C	0x080215EF	thumb	cmd_open_save
0x080215F0	0x08021627	thumb	cmd_open_naming
0x08021628	0x08021697	thumb	cmd_cmp_input_name
0x08021698	0x08021717	thumb	cmd_open_itemguy
0x08021718	0x08021723	thumb	cmd_open_bank
0x08021724	0x08021731	thumb	cmd_A6
0x08021734	0x0802173F	thumb	cmd_restart
0x08021740	0x08021797	thumb	cmd_set_movement_property
0x08021798	0x080217B3	thumb	cmd_AC
0x080217B4	0x0802180B	thumb	cmd_AD
0x0802180C	0x08021833	thumb	cmd_AE
0x08021834	0x08021837	thumb	cmd_AF
0x08021838	0x0802185B	thumb	cmd_B0
0x0802185C	0x08021877	thumb	cmd_B1
0x08021878	0x080218AD	thumb	sub_08021878
0x080218B0	0x080218C7	thumb	scriptstack_push_eq
0x080218C8	0x080218E7	thumb	scriptstack_set
0x080218E8	0x08021913	thumb	scriptstack_push
0x08021914	0x0802191D	thumb	scriptstack_peek
0x08021920	0x0802192F	thumb	sub_08021920
0x08021930	0x08021AFB	thumb	sub_08021930
0x08021AFC	0x08021B63	thumb	sub_08021AFC
0x08021B64	0x08021BDB	thumb	sub_08021B64
0x08021BDC	0x08021DC3	thumb	sub_08021BDC
0x08021DC4	0x08021F3F	thumb	sub_08021DC4
0x08021F40	0x08022023	thumb	sub_08021F40
0x08022024	0x080220EB	thumb	sub_08022024
0x080220EC	0x0802211F	thumb	sub_080220EC
0x08022120	0x08022193	thumb	sub_08022120
0x08022194	0x080222BF	thumb	sub_08022194
0x080222C0	0x080222F7	thumb	sub_080222C0
0x080222F8	0x08022353	thumb	sub_080222F8
0x08022354	0x08022367	thumb	sub_08022354
0x08022368	0x080223F3	thumb	sub_08022368
0x080223F4	0x08022473	thumb	sub_080223F4
0x08022474	0x080224DF	thumb	sub_08022474
0x080224E0	0x0802255B	thumb	draw_ui_text
0x0802255C	0x080225B3	thumb	sub_0802255C
0x080225B4	0x0802260B	thumb	sub_080225B4
0x0802260C	0x08022693	thumb	sub_0802260C
0x08022694	0x0802270F	thumb	sub_08022694
0x08022710	0x080227BB	thumb	sub_08022710
0x080227BC	0x080229EF	thumb	sub_080227BC
0x080229F0	0x08022A17	thumb	sub_080229F0
0x08022A18	0x08022E4F	thumb	sub_08022A18
0x08022E50	0x08022E8B	thumb	sub_08022E50
0x08022E8C	0x08022ECF	thumb	sub_08022E8C
0x08022ED0	0x08022F13	thumb	sub_08022ED0
0x08022F14	0x08022F6B	thumb	sub_08022F14
0x08022F6C	0x08022FE3	thumb	sub_08022F6C
0x08022FE4	0x08023053	thumb	sub_08022FE4
0x08023054	0x080230C7	thumb	sub_08023054
0x080230C8	0x08023117	thumb	sub_080230C8
0x08023118	0x08023147	thumb	sub_08023118
0x08023148	0x0802337B	thumb	sub_08023148
0x0802337C	0x080233BF	thumb	sub_0802337C
0x080233C0	0x08023413	thumb	sub_080233C0
0x08023414	0x0802348F	thumb	sub_08023414
0x08023490	0x08023587	thumb	sub_08023490
0x08023588	0x0802388F	thumb	sub_08023588
0x08023890	0x08023947	thumb	sub_08023890
0x08023948	0x08023E43	thumb	sub_08023948
0x08023E44	0x08023EF7	thumb	sub_08023E44
0x08023EF8	0x08023F4B	thumb	sub_08023EF8
0x08023F4C	0x08023FA7	thumb	sub_08023F4C
0x08023FA8	0x0802400B	thumb	sub_08023FA8
0x0802400C	0x0802406B	thumb	sub_0802400C
0x0802406C	0x08024147	thumb	sub_0802406C
0x08024148	0x080242C3	thumb	sub_08024148
0x080242C4	0x0802443B	thumb	sub_080242C4
0x0802443C	0x080244D3	thumb	sub_0802443C
0x080244D4	0x0802450F	thumb	sub_080244D4
0x08024510	0x0802454B	thumb	sub_08024510
0x0802454C	0x08024627	thumb	sub_0802454C
0x08024628	0x0802462B	thumb	nullsub_6
0x0802462C	0x08024743	thumb	sub_0802462C
0x08024744	0x08024873	thumb	sub_08024744
0x08024874	0x080248D3	thumb	sub_08024874
0x080248D4	0x080249E7	thumb	sub_080248D4
0x080249E8	0x08024A73	thumb	sub_080249E8
0x08024A74	0x08024B3F	thumb	sub_08024A74
0x08024B40	0x08024B9B	thumb	sub_08024B40
0x08024B9C	0x08024CC7	thumb	sub_08024B9C
0x08024CC8	0x08024DCB	thumb	sub_08024CC8
0x08024DCC	0x08024EEB	thumb	sub_08024DCC
0x08024EEC	0x08024F73	thumb	sub_08024EEC
